TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1555167952;13/04/2019 15:05:52;16.3889;18.3333;70;1003.62;5.30467;11;
1555168012;13/04/2019 15:06:52;16.3333;18.3333;70;1003.62;2.12187;350;
1555168072;13/04/2019 15:07:52;16.3333;18.3333;70;1003.62;2.12187;336;
1555168132;13/04/2019 15:08:52;16.3333;18.3333;71;1003.69;1.06093;286;
1555168192;13/04/2019 15:09:52;16.3333;18.3333;71;1003.69;1.06093;298;
1555168252;13/04/2019 15:10:52;16.3333;18.3333;71;1003.69;0;298;
1555168313;13/04/2019 15:11:53;16.3333;18.3333;71;1003.69;3.1828;303;
1555168373;13/04/2019 15:12:53;16.3333;18.3333;70;1003.73;3.1828;295;
1555168433;13/04/2019 15:13:53;16.2778;18.3333;70;1003.69;4.24374;296;
1555168493;13/04/2019 15:14:53;16.2778;18.3333;71;1003.76;2.12187;315;
1555168553;13/04/2019 15:15:53;16.2778;18.3333;70;1003.66;2.12187;336;
1555168613;13/04/2019 15:16:53;16.2222;18.3333;70;1003.69;4.24374;271;
1555168673;13/04/2019 15:17:53;16.2222;18.3333;70;1003.62;3.1828;306;
1555168733;13/04/2019 15:18:53;16.2222;18.3333;71;1003.66;3.1828;306;
1555168793;13/04/2019 15:19:53;16.2222;18.3333;71;1003.69;1.06093;302;
1555168853;13/04/2019 15:20:53;16.2222;18.3333;71;1003.62;3.1828;333;
1555168914;13/04/2019 15:21:54;16.2222;18.3333;71;1003.66;0;311;
1555168974;13/04/2019 15:22:54;16.1667;18.3333;71;1003.62;1.06093;315;
1555169034;13/04/2019 15:23:54;16.1667;17.7778;71;1003.62;2.12187;338;
1555169094;13/04/2019 15:24:54;16.1667;17.7778;71;1003.73;3.1828;297;
1555169154;13/04/2019 15:25:54;16.1667;17.7778;71;1003.69;2.12187;334;
1555169214;13/04/2019 15:26:54;16.1111;17.7778;71;1003.66;3.1828;316;
1555169274;13/04/2019 15:27:54;16.1111;17.7778;71;1003.62;6.3656;313;
1555169334;13/04/2019 15:28:54;16.0556;17.7778;71;1003.62;5.30467;15;
1555169394;13/04/2019 15:29:54;16.0556;17.7778;71;1003.59;3.1828;320;
1555169454;13/04/2019 15:30:54;16.0556;17.7778;71;1003.59;3.1828;324;
1555169514;13/04/2019 15:31:54;16.0556;17.7778;71;1003.59;3.1828;304;
1555169575;13/04/2019 15:32:55;16;17.7778;71;1003.56;1.06093;296;
1555169635;13/04/2019 15:33:55;16;17.7778;71;1003.56;2.12187;311;
1555169695;13/04/2019 15:34:55;16;17.7778;71;1003.62;2.12187;320;
1555169755;13/04/2019 15:35:55;16;17.7778;71;1003.49;1.06093;351;
1555169815;13/04/2019 15:36:55;16;17.7778;71;1003.56;2.12187;340;
1555169875;13/04/2019 15:37:55;16.0556;17.7778;71;1003.52;3.1828;360;
1555169935;13/04/2019 15:38:55;16.0556;17.7778;71;1003.59;0;12;
1555169995;13/04/2019 15:39:55;16.0556;17.7778;72;1003.56;1.06093;288;
